id,regency_id,name
1606010,1606,Sanga Desa,30753
1606040,1606,Sekayu,30711
1606030,1606,Bayung Lencir,30756
1606090,1606,Plakat Tinggi,30757
1606102,1606,Babat Toman,30752
1108061,1108,Baitussalam,23374
1108081,1108,Blang Bintang,23368
1108110,1108,Darul Imarah,23352
1108111,1108,Darul Kamal,23366
1108060,1108,Baitussalam,23374
1108030,1108,Indrapuri,23363
1108090,1108,Ingin Jaya,23371
1108041,1108,Kota Jantho,23911
1108091,1108,Krueng Barona Jaya,23367
1108070,1108,Baitussalam,23374
1108031,1108,Kota Cot Glie,23955
1108101,1108,Kuta Malaka,23364
1108042,1108,Lembah Seulawah,23952
1108021,1108,Leupung,23355
1108020,1108,Lhoknga,23353
1108010,1108,Lhoknga,23353
1108050,1108,Mesjid Raya,23381
1108080,1108,Montasik,23362
1108120,1108,Peukan Bada,23351
1108130,1108,Pulo Aceh,23391
1108040,1108,Seulimeum,23951
1108102,1108,Darul Kamal,23366
1108100,1108,Sukamakmur,23361
3508030,3508,Candipuro,67373
3508170,3508,Gucialit,67353
3508110,3508,Jatiroto,67355
3508180,3508,Kedungjajang,67358
3508190,3508,Klakah,67356
3508080,3508,Kunir,67383
3508060,3508,Lumajang,67311
3508140,3508,Padang,67363
3508040,3508,Pasirian,67372
3508150,3508,Pasrujambe,67362
3508020,3508,Pronojiwo,67374
3508120,3508,Gucialit,67353
3508200,3508,Ranuyoso,67357
3508100,3508,Rowokangkung,67359
3508160,3508,Senduro,67361
3508130,3508,Sukodono,67352
3508061,3508,Sumbersuko,67351
3508070,3508,Tekung,67381
3508050,3508,Tempeh,67371
3508010,3508,Tempursari,67375
3508090,3508,Yosowilangun,67382
7311210,7311,Ajangale,92755
7311200,7311,Amali,92791
7311180,7311,Awangpone,92751
7311110,7311,Barebbo,92771
7311150,7311,Bengo,92792
7311010,7311,Bontocani,92768
7311230,7311,Cenrana,92754
7311100,7311,Cina,92772
7311220,7311,Dua Boccoe,92753
7311020,7311,Kahu,92767
7311030,7311,Cina,92772
7311140,7311,Lamuru,92764
7311130,7311,Lamuru,92764
7311070,7311,Bontocani,92768
7311080,7311,Kajuara,92776
7311170,7311,Palakka,92761
7311060,7311,Patimpeng,92769
7311120,7311,Lamuru,92764
7311040,7311,Salomekko,92775
7311090,7311,Sibulue,92781
7311720,7311,Tanete Riattang,92711
7311710,7311,Tanete Riattang Barat,92731
7311730,7311,Tanete Riattang Timur,92715
7311141,7311,Bengo,92792
7311190,7311,Tellu Siattinge,92752
7311050,7311,Barebbo,92771
7311160,7311,Ulaweng,92762
1705051,1705,Air Periukan,38881
1705031,1705,Ilir Talo,38887
1705052,1705,Lubuk Sandi,38882
1705040,1705,Seluma,38811
1705042,1705,Seluma Barat,38883
1705041,1705,Seluma Selatan,38878
1705043,1705,Seluma Timur,38885
1705044,1705,Seluma Utara,38884
1705020,1705,Semidang Alas,38873
1705010,1705,Semidang Alas Maras,38875
1705050,1705,Sukaraja,38877
1705030,1705,Talo,38874
1705032,1705,Seluma Barat,38883
1705033,1705,Seluma Barat,38883
1171020,1171,Baiturrahman,23241
1171012,1171,Banda Raya,23238
1171011,1171,Jaya Baru,23235
1171030,1171,Kuta Alam,23121
1171031,1171,Kuta Raja,23128
1171021,1171,Lueng Bata,23246
1171010,1171,Meuraxa,23231
1171040,1171,Syiah Kuala,23111
1171041,1171,Ulee Kareng,23117
3576021,3576,Magersari,61311
3576020,3576,Magersari,61314
3576010,3576,Prajurit Kulon,61323
3278071,3278,Bungursari,46138
3278030,3278,Cibeureum,46116
3278050,3278,Cihideung,46121
3278080,3278,Cipedes,46131
3278070,3278,Indihiang,46135
3278010,3278,Kawalu,46141
3278060,3278,Mangkubumi,46127
3278031,3278,Purbaratu,46118
3278020,3278,Tamansari,46146
3278040,3278,Tawang,46111
5315011,5315,Boleng,86761
5315010,5315,Komodo,86711
5315040,5315,Kuwus,86752
5315030,5315,Lembor,86753
5315032,5315,Lembor Selatan,86763
5315050,5315,Macang Pacar,86756
5315021,5315,Mbeliling,86762
5315041,5315,Ndoso,86765
5315020,5315,Sano Nggoang,86757
5315031,5315,Welak,86764
9435040,9435,Agisiga,98773
9435050,9435,Biandoga,98774
9435030,9435,Hitadipa,98772
9435010,9435,Homeyo,98777
9435020,9435,Sugapa,98771
9435060,9435,Wandai,98775
1506041,1506,Berbak,36774
1506020,1506,Dendang,36763
1506012,1506,Geragai,36765
1506033,1506,Kuala Jambi,36761
1506010,1506,Mendahara,36764
1506011,1506,Mendahara Ulu,36766
1506031,1506,Muara Sabak Barat,36722
1506032,1506,Muara Sabak Timur,36711
1506050,1506,Nipah Panjang,36771
1506040,1506,Rantau Rasau,36772
1674011,1674,Lubuk Linggau Barat I,31612
1674012,1674,Lubuk Linggau Barat II,31616
1674021,1674,Lubuk Linggau Selatan I,31636
1674022,1674,Lubuk Linggau Selatan II,31631
1674031,1674,Lubuk Linggau Timur I,31625
1674032,1674,Lubuk Linggau Timur II,31621
1674041,1674,Lubuk Linggau Utara I,31646
1674042,1674,Lubuk Linggau Utara II,31641
6210060,6210,Banama Tingang,74863
6210041,6210,Jabiren,74861
6210040,6210,Kahayan Hilir,74811
6210010,6210,Kahayan Kuala,74872
6210050,6210,Kahayan Tengah,74862
6210030,6210,Maliku,74873
6210020,6210,Pandih Batu,74871
6210011,6210,Sebangau Kuala,74874
6110040,6110,Belimbing,78671
6110041,6110,Belimbing Hulu,78677
6110060,6110,Ella Hilir,78681
6110070,6110,Menukung,78682
6110050,6110,Nanga Pinoh,78611
6110051,6110,Pinoh Selatan,78672
6110052,6110,Pinoh Utara,78678
6110030,6110,Sayan,78673
6110010,6110,Sokan,78675
6110020,6110,Pinoh Selatan,78672
6110021,6110,Tanah Pinoh Barat,78676
1277051,1277,Padangsidimpuan Angkola Julu,22749
1277030,1277,Padangsidimpuan Batunadua,22743
1277050,1277,Padangsidimpuan Hutaimbaru,22729
1277020,1277,Padangsidimpuan Selatan,22721
1277010,1277,Padangsidimpuan Tenggara,22748
1277040,1277,Padangsidimpuan Utara,22711
7209050,7209,Ampana Kota,94683
7209040,7209,Ampana Tete,94684
7209070,7209,Togean,94694
7209020,7209,Tojo,94681
7209010,7209,Tojo Barat,94685
7209030,7209,Ulubongka,94682
7209060,7209,Una Una,94691
7209081,7209,Walea Besar,94693
7209080,7209,Walea Kepulauan,94692
3525070,3525,Balongpanggang,61173
3525060,3525,Benjeng,61172
3525120,3525,Bungah,61152
3525050,3525,Cerme,61171
3525020,3525,Driyorejo,61177
3525080,3525,Duduksampeyan,61162
3525140,3525,Dukun,61155
3525100,3525,Gresik,61111
3525090,3525,Kebomas,61121
3525030,3525,Kedamean,61175
3525110,3525,Manyar,61151
3525040,3525,Menganti,61174
3525150,3525,Panceng,61156
3525170,3525,Sangkapura,61181
3525130,3525,Bungah,61152
3525180,3525,Tambak,61182
3525160,3525,Ujungpangkah,61154
3525010,3525,Wringinanom,61176
7106030,7106,Airmadidi,95311
7106050,7106,Dimembe,95373
7106040,7106,Kalawat,95381
7106020,7106,Kauditan,95372
7106010,7106,Kema,95382
7106070,7106,Likupang Barat,95378
7106081,7106,Kauditan,95372
7106080,7106,Likupang Timur,95375
7106051,7106,Dimembe,95373
7106060,7106,Wori,95376
5303142,5303,Amabi Oefeto,85336
5303141,5303,Amabi Oefeto Timur,85335
5303130,5303,Amarasi,85366
5303131,5303,Amarasi Barat,85367
5303132,5303,Amarasi Selatan,85333
5303133,5303,Amarasi Timur,85334
5303181,5303,Amfoang Barat Daya,85343
5303191,5303,Amfoang Barat Laut,85344
5303180,5303,Amfoang Selatan,85364
5303182,5303,Amfoang Tengah,85345
5303192,5303,Amfoang Timur,85346
5303190,5303,Amfoang Utara,85365
5303160,5303,Fatuleu,85363
5303162,5303,Fatuleu Barat,85342
5303161,5303,Fatuleu Tengah,85341
5303110,5303,Kupang Barat,85351
5303120,5303,Kupang Tengah,85361
5303140,5303,Kupang Timur,85362
5303111,5303,Nekamese,85331
5303100,5303,Semau,85353
5303101,5303,Semau Selatan,85354
5303150,5303,Sulamu,85368
5303121,5303,Taebenu,85332
5303170,5303,Takari,85369
1801064,1801,Air Hitam,34887
1801040,1801,Balik Bukit,34811
1801056,1801,Bandar Negeri Suoh,34883
1801053,1801,Batu Brak,34881
1801050,1801,Belalau,34872
1801062,1801,Bandar Negeri Suoh,34883
1801051,1801,Sekincau,34886
1801041,1801,Sukau,34879
1801060,1801,Sumber Jaya,34871
1801052,1801,Suoh,34882
1801061,1801,Batu Brak,34881
5107050,5107,Abang,80852
5107060,5107,Bebandem,80861
5107040,5107,Karangasem,80812
5107080,5107,Kubu,80853
5107030,5107,Manggis,80871
5107010,5107,Rendang,80863
5107070,5107,Selat,80862
5107020,5107,Sidemen,80864
9419061,9419,Apawer Hulu,99379
9419063,9419,Mamberamo Hilir,99385
9419031,9419,Bonggo,99375
9419033,9419,Mamberamo Hulu,99382
9419032,9419,Bonggo Timur,99375
9419060,9419,Mamberamo Hilir,99385
9419022,9419,Pantai Timur,99371
9419021,9419,Mamberamo Hulu,99382
9419050,9419,Nambluong,99363
9419052,9419,Sarmi Selatan,99378
9419051,9419,Sarmi Timur,99377
9419040,9419,Tor Atas,99372
3401040,3401,Galur,55662
3401090,3401,Girimulyo,55674
3401110,3401,Kalibawang,55672
3401080,3401,Kokap,55653
3401050,3401,Lendah,55663
3401100,3401,Nanggulan,55671
3401030,3401,Panjatan,55655
3401070,3401,Pengasih,55652
3401120,3401,Samigaluh,55673
3401060,3401,Sentolo,55664
3401010,3401,Temon,55654
3401020,3401,Wates,55611
3211180,3211,Buahdua,45392
3211090,3211,Cibugel,45375
3211160,3211,Cimalaka,45353
3211020,3211,Cimanggung,45364
3211161,3211,Cisarua,45357
3211071,3211,Cisitu,45377
3211140,3211,Conggeang,45391
3211080,3211,Darmaraja,45372
3211061,3211,Ganeas,45356
3211111,3211,Jatigede,45374
3211010,3211,Jatinangor,45367
3211101,3211,Jatinunggal,45376
3211032,3211,Pamulihan,45365
3211150,3211,Paseh,45381
3211040,3211,Rancakalong,45361
3211070,3211,Situraja,45371
3211031,3211,Sukasari,45366
3211050,3211,Sumedang Selatan,45311
3211060,3211,Sumedang Utara,45321
3211181,3211,Surian,45393
3211170,3211,Tanjungkerta,45354
3211171,3211,Tanjungmedar,45355
3211030,3211,Tanjungsari,45362
3211120,3211,Tomo,45382
3211130,3211,Ujungjaya,45383
3211100,3211,Wado,45373
3507090,3507,Ampelgading,65183
3507040,3507,Bantur,65179
3507130,3507,Bululawang,65171
3507070,3507,Dampit,65181
3507300,3507,Dau,65151
3507010,3507,Donomulyo,65167
3507050,3507,Gedangan,65178
3507140,3507,Gondanglegi,65174
3507260,3507,Jabung,65155
3507020,3507,Kalipare,65166
3507290,3507,Karang Ploso,65152
3507330,3507,Kasembon,65193
3507160,3507,Kepanjen,65163
3507180,3507,Kromengan,65169
3507270,3507,Lawang,65159
3507320,3507,Ngantang,65192
3507030,3507,Pagak,65168
3507150,3507,Pagelaran,65177
3507250,3507,Karang Ploso,65152
3507220,3507,Pakisaji,65162
3507100,3507,Lawang,65159
3507310,3507,Ngantang,65192
3507280,3507,Lawang,65159
3507170,3507,Sumberpucung,65165
3507060,3507,Sumbermanjing Wetan,65176
3507230,3507,Sumbermanjing Wetan,65176
3507080,3507,Tirtoyudo,65182
3507240,3507,Tumpang,65156
3507120,3507,Turen,65175
3507210,3507,Dau,65151
3507110,3507,Wajak,65173
3507200,3507,Wonosari,65161
3216090,3216,Babelan,17611
3216031,3216,Bojongmangu,17451
3216140,3216,Cabangbungin,17721
3216030,3216,Cibarusah,17341
3216070,3216,Cibitung,17521
3216071,3216,Cikarang Barat,17841
3216022,3216,Cikarang Pusat,17811
3216023,3216,Cikarang Selatan,17851
3216041,3216,Cikarang Timur,17821
3216061,3216,Cikarang Utara,17831
3216062,3216,Karang Bahagia,17531
3216050,3216,Kedung Waringin,17541
3216150,3216,Muaragembong,17731
3216130,3216,Pebayuran,17711
3216021,3216,Serang Baru,17331
3216010,3216,Setu,17321
3216121,3216,Sukakarya,17641
3216120,3216,Sukatani,17631
3216111,3216,Sukawangi,17651
3216110,3216,Tambelang,17621
3216081,3216,Tambun Selatan,17511
3216082,3216,Tambun Utara,17561
3216100,3216,Tarumajaya,17211
5320020,5320,Hawu Mehara,85396
5320010,5320,Raijua,85393
5320040,5320,Sabu Barat,85391
5320030,5320,Raijua,85393
5320050,5320,Sabu Tengah,85394
5320060,5320,Sabu Timur,85392
7173022,7173,Tomohon Barat,95421
7173010,7173,Tomohon Selatan,95431
7173020,7173,Tomohon Tengah,95441
7173021,7173,Tomohon Timur,95446
7173030,7173,Tomohon Utara,95411
3516090,3516,Bangsal,61381
3516170,3516,Dawarblandong,61354
3516100,3516,Dlanggu,61371
3516140,3516,Gedeg,61351
3516020,3516,Gondang,61372
3516010,3516,Jatirejo,61373
3516160,3516,Jetis,61352
3516150,3516,Jetis,61352
3516070,3516,Kutorejo,61383
3516091,3516,Mojoanyar,61364
3516080,3516,Mojosari,61382
3516050,3516,Ngoro,61385
3516030,3516,Pacet,61374
3516060,3516,Pungging,61384
3516110,3516,Mojoanyar,61364
3516130,3516,Sooko,61361
3516040,3516,Trawas,61375
3516120,3516,Trowulan,61362
3510020,3510,Bangorejo,68487
3510180,3510,Banyuwangi,68411
3510060,3510,Cluring,68482
3510070,3510,Gambiran,68486
3510100,3510,Genteng,68465
3510190,3510,Giri,68422
3510170,3510,Glagah,68454
3510080,3510,Glenmore,68466
3510130,3510,Kabat,68461
3510090,3510,Kalibaru,68467
3510200,3510,Kalipuro,68452
3510171,3510,Licin,68456
3510050,3510,Muncar,68472
3510010,3510,Pesanggaran,68489
3510030,3510,Purwoharjo,68483
3510120,3510,Rogojampi,68462
3510150,3510,Sempu,68468
3510011,3510,Pesanggaran,68489
3510140,3510,Singojuruh,68464
3510160,3510,Songgon,68463
3510110,3510,Srono,68471
3510040,3510,Tegaldlimo,68484
3510071,3510,Tegalsari,68491
3510210,3510,Wongsorejo,68453
9414050,9414,Assue,99874
9414023,9414,Bamgi,99853
9414020,9414,Edera,99873
9414040,9414,Haju,99881
9414061,9414,Kaibar,99876
9414011,9414,Minyamur,99878
9414010,9414,Mambioman Bapai,99872
9414030,9414,Obaa,99871
9414031,9414,Passue,99877
9414062,9414,Passue Bawah,99875
9414022,9414,Syahcame,99853
9414021,9414,Venaha,99853
9414024,9414,Assue,99874
6372032,6372,Banjarbaru Selatan,70713
6372031,6372,Banjarbaru Utara,70712
6372020,6372,Cempaka,70731
6372010,6372,Landasan Ulin,70721
6372011,6372,Liang Anggang,70722
1771020,1771,Gading Cempaka,38225
1771011,1771,Kampung Melayu,38261
1771040,1771,Muara Bangka Hulu,38121
1771021,1771,Ratu Agung,38241
1771022,1771,Ratu Samban,38232
1771010,1771,Selebar,38211
1771023,1771,Singaran Pati,38251
1771031,1771,Sungai Serut,38131
1771030,1771,Teluk Segara,38113
1813100,1813,Bengkunat,35992
1813110,1813,Bengkunat Belimbing,35993
1813040,1813,Karya Penggawa,35978
1813070,1813,Krui Selatan,35981
1813010,1813,Karya Penggawa,35978
1813090,1813,Ngambur,35991
1813080,1813,Pesisir Selatan,35985
1813060,1813,Pesisir Tengah,35911
1813020,1813,Pesisir Utara,35976
1813050,1813,Way Krui,35974
1609060,1609,Belitang,32382
1609080,1609,Belitang II,32383
1609070,1609,Belitang II,32383
1609061,1609,Belitang Jaya,32373
1609051,1609,Belitang Madang Raya,32363
1609081,1609,Belitang Jaya,32373
1609030,1609,Buay Madang,32361
1609031,1609,Buay Madang Timur,32365
1609032,1609,Buay Pemuka Bangsa Raja,32364
1609020,1609,Buay Pemuka Peliung,32367
1609011,1609,Bunga Mayang,32372
1609100,1609,Cempaka,32384
1609012,1609,Jayapura,32371
1609050,1609,Madang Suku I,32362
1609040,1609,Madang Suku II,32366
1609041,1609,Buay Madang,32361
1609010,1609,Martapura,32311
1609101,1609,Semendawai Barat,32376
1609090,1609,Semendawai Suku III,32386
1609091,1609,Semendawai Timur,32375
5319010,5319,Borong,86811
5319030,5319,Elar,86881
5319031,5319,Elar Selatan,86886
5319020,5319,Kota Komba,86872
5319060,5319,Lamba Leda,86882
5319050,5319,Poco Ranaka,86883
5319051,5319,Poco Ranaka Timur,86885
5319040,5319,Poco Ranaka,86883
1706041,1706,Air Dikit,38772
1706051,1706,Air Majunto,38782
1706011,1706,Air Rami,38761
1706010,1706,Ipuh,38764
1706040,1706,Kota Mukomuko,38711
1706050,1706,Lubuk Pinang,38784
1706012,1706,Malin Deman,38762
1706031,1706,Penarik,38773
1706020,1706,Pondok Suguh,38766
1706032,1706,Selagan Raya,38775
1706021,1706,Sungai Rumbai,38763
1706022,1706,Selagan Raya,38775
1706030,1706,Teras Terunjam,38774
1706052,1706,V Koto,38783
1706042,1706,XIV Koto,38776
1704030,1704,Kaur Selatan,38911
1704040,1704,Kaur Tengah,38961
1704070,1704,Kaur Utara,38954
1704061,1704,Kelam Tengah,38956
1704050,1704,Kinal,38962
1704041,1704,Luas,38966
1704072,1704,Lungkang Kule,38958
1704020,1704,Kaur Tengah,38961
1704042,1704,Muara Sahung,38967
1704010,1704,Maje,38965
1704071,1704,Padang Guci Hilir,38957
1704073,1704,Padang Guci Hulu,38959
1704051,1704,Semidang Gumay,38953
1704060,1704,Tanjung Kemuning,38955
1704031,1704,Luas,38966
8105010,8105,Aru Selatan,97692
8105011,8105,Aru Selatan Timur,97693
8105012,8105,Aru Selatan Utara,97691
8105020,8105,Aru Tengah,97687
8105022,8105,Aru Tengah Selatan,97689
8105021,8105,Aru Tengah Timur,97688
8105031,8105,Aru Utara,97682
8105032,8105,Aru Utara Timur Batuley,97683
8105030,8105,Pulau-Pulau Aru,97681
8105033,8105,Sir-Sir,97684
3571020,3571,Kota,64121
3571010,3571,Mojoroto,64111
3571030,3571,Pesantren,64131
5311062,5311,Detukeli,86377
5311070,5311,Detusoko,86371
5311020,5311,Ende,86351
5311030,5311,Ende Selatan,86313
5311032,5311,Ende Tengah,86331
5311031,5311,Ende Timur,86321
5311033,5311,Ende Utara,86341
5311053,5311,Kelimutu,86376
5311061,5311,Kota Baru,86382
5311063,5311,Lepembusu Kelisoke,86383
5311052,5311,Lio Timur,86375
5311012,5311,Maukaro,86353
5311060,5311,Maurole,86381
5311010,5311,Nangapanda,86352
5311040,5311,Ndona,86361
5311041,5311,Ndona Timur,86362
5311054,5311,Ndori,86374
5311011,5311,Pulau Ende,86359
5311071,5311,Wewaria,86378
5311051,5311,Wolojita,86373
5311050,5311,Wolowaru,86372
6209111,6209,Bukit Raya,74458
6209030,6209,Kampiang,74462
6209050,6209,Katingan Hilir,74411
6209110,6209,Katingan Hulu,74457
6209010,6209,Katingan Kuala,74463
6209080,6209,Katingan Tengah,74454
6209100,6209,Katingan Hulu,74457
6209020,6209,Katingan Kuala,74463
6209091,6209,Petak Malai,74459
6209070,6209,Pulau Malan,74453
6209090,6209,Sanaman Mantikei,74455
6209040,6209,Tasik Payawan,74461
6209060,6209,Tewang Sangalang Garing,74452
3304090,3304,Banjarmangu,53452
3304060,3304,Banjarnegara,53411
3304160,3304,Batur,53456
3304050,3304,Bawang,53471
3304180,3304,Banjarmangu,53452
3304130,3304,Karangkobar,53453
3304080,3304,Madukara,53482
3304030,3304,Mandiraja,53473
3304061,3304,Pagedongan,53451
3304140,3304,Pagentan,53455
3304181,3304,Pandanarum,53464
3304150,3304,Banjarmangu,53452
3304120,3304,Punggelan,53462
3304040,3304,Purwanegara,53472
3304020,3304,Purworeja Klampok,53474
3304110,3304,Rakit,53463
3304070,3304,Sigaluh,53481
3304010,3304,Susukan,53475
3304100,3304,Wanadadi,53461
3304170,3304,Batur,53456
3277010,3277,Cimahi Selatan,40531
3277020,3277,Cimahi Tengah,40521
3277030,3277,Cimahi Utara,40511
9433010,9433,Agandugume,98987
9433070,9433,Beoga,98982
9433080,9433,Doufo,98988
9433020,9433,Gome,98984
9433030,9433,Ilaga,98981
9433050,9433,Pogoma,98985
9433040,9433,Sinak,98986
9433060,9433,Wangbe,98983
5104020,5104,Blahbatuh,80581
5104030,5104,Gianyar,80511
5104070,5104,Payangan,80572
5104010,5104,Sukawati,80582
5104040,5104,Tampaksiring,80552
5104060,5104,Tegalallang,80561
5104050,5104,Ubud,80571
6106032,6106,Air Upas,78865
6106061,6106,Benua Kayong,78821
6106071,6106,Delta Pawan,78811
6106101,6106,Hulu Sungai,78878
6106040,6106,Jelai Hulu,78876
6106010,6106,Kendawangan,78862
6106020,6106,Air Upas,78865
6106030,6106,Marau,78863
6106060,6106,Air Upas,78865
6106070,6106,Matan Hilir Utara,78816
6106072,6106,Muara Pawan,78817
6106090,6106,Jelai Hulu,78876
6106051,6106,Pemahan,78875
6106100,6106,Sandai,78871
6106121,6106,Simpang Dua,78879
6106120,6106,Simpang Hulu,78877
6106031,6106,Singkup,78866
6106110,6106,Sungai Laur,78872
6106052,6106,Sungai Melayu Rayak,78881
6106050,6106,Tumbang Titi,78874
3577030,3577,Kartoharjo,63111
3577010,3577,Manguharjo,63121
3577020,3577,Taman,63131
9101083,9101,Bomberay,98644
9101060,9101,Fak-Fak,98651
9101070,9101,Fak-Fak Barat,98659
9101061,9101,Fak-Fak Tengah,98641
9101050,9101,Fak-Fak Timur,98642
9101086,9101,Fak-Fak Barat,98659
9101051,9101,Karas,98643
9101087,9101,Fak-Fak Tengah,98641
9101080,9101,Kokas,98652
9101082,9101,Kramongmongga,98657
9101085,9101,Fak-Fak,98651
9101081,9101,Teluk Patipi,98658
9101088,9101,Fak-Fak Timur,98642
3376040,3376,Margadana,52141
3376030,3376,Tegal Barat,52111
3376010,3376,Tegal Selatan,52131
3376020,3376,Tegal Timur,52121
7110020,7110,Bolaang Uki,95774
7110021,7110,Bolaang Uki,95774
7110030,7110,Pinolosian,95775
7110040,7110,Pinolosian Tengah,95776
7110050,7110,Pinolosian Timur,95777
7110010,7110,Posigadan,95778
7110011,7110,Bolaang Uki,95774
1375030,1375,Aur Birugo Tigo Baleh,26131
3318070,3318,Batangan,59186
3318190,3318,Cluwak,59157
3318210,3318,Dukuhseti,59158
3318110,3318,Gabus,59173
3318130,3318,Gembong,59162
3318180,3318,Gunungwungkal,59156
